Mixture	B	Endothelial	Fibroblasts	Mono/Macro	Tprolif	CD4Tconv	CD8Tex	Malignant	P-value	Correlation	RMSE	Absolute score (sig.score)
value...58	0.125726189475532	0.308055033422997	0.117457117179275	0.198702534508614	0	0.0982849702075262	0.112653354584207	0.293547922806419	0	0.455598598172901	0.893586047027902	1.25442712218457
value...59	0.0718050618978846	0.266388404494206	0.0534074146632505	0.152809519693991	0.0160304327202681	0.165239012305208	0.145364801383249	0.353720373841433	0	0.412950011956709	0.917650643905205	1.22476502099949
value...60	0.158877780669643	0.233003279184731	0.0468857293682489	0.0746952918580276	0.0227546084216595	0.122449715942389	0.124692812548658	0.434966001618353	0	0.380609266828571	0.934375373124358	1.21832521961171
value...61	0.00966266093730609	0.319011372788492	0.0937874663005057	0.132306382136613	0.0898715866808399	0	0.0269946865907967	0.575770142667273	0	0.350103775715127	0.965552220896612	1.24740429810183
value...62	0.0931799778051471	0.316791235970999	0.0853970364922761	0.120087612001653	0	0.204758033334384	0.0580953132872455	0.369431241894911	0	0.384473976724138	0.932847405388563	1.24774045078661
value...63	0	0.347965095240587	0.105889297505309	0.185712186563531	0.0983052746682662	0	0.032594609708449	0.481175703558694	0	0.381477036849713	0.944528805402664	1.25164216724484
value...64	0.233526273945328	0.0887149292304674	0.0379473292887908	0.260204560966516	0	0.241340929256293	0.319541886072865	0.0216965739477666	0	0.649204010215404	0.762381027609089	1.20297248270803
value...65	0.0423636119420758	0.345223910837284	0.145722102174319	0.124992237988683	0	0.136763200982572	0.112000035005461	0.336398739548277	0	0.441801405816126	0.902468822558738	1.24346383847867
value...66	0.232250555414175	0.256325291174532	0.0605131404883422	0.277748931600249	0	0.00211881638649217	0.181271882257621	0.232643073389859	0	0.498582428377505	0.869092055344091	1.24287169071127
value...67	0.214443740764881	0.219701732025265	0.0569868737694317	0.242300403450032	0	0.153518023249638	0.161404036258292	0.183978373300435	0	0.532848654922948	0.846462336185955	1.23233318281798
value...68	0.192841845183543	0.00534043115456327	0.00173857385719107	0.659350004001807	0	0.134455023370217	0.346018147936073	0	0	0.678199139011828	0.757453337480252	1.33974402550339
value...69	0.256484022835172	0.0502117668610383	0.00793986449961722	0.443926913370603	0	0	0.516663680342987	0	0	0.673493396325643	0.75328872627615	1.27522624790942
value...70	0.179346175943873	0.101591196483476	0.0403417416353331	0.423523654788696	0	0.131279329775484	0.2881848197524	0.0935825226194212	0	0.594860021508727	0.810143315165867	1.25784944099868
value...71	0.00937470603138455	0.275054820774814	0.103801536104024	0.324577483942016	0	0.0715113715084125	0.0563702632012899	0.420153361411888	0	0.398654139896769	0.938638850474195	1.26084354297383
value...72	0.0804947103005126	0.228220908047441	0.0961705933583895	0.297221018312801	0	0.0268960888821153	0.212498380305559	0.321511344727122	0	0.473124357178466	0.887103064661845	1.26301304393394
value...73	0.162322374836629	0.2671458388174	0.0871616941132748	0.16203723999194	0	0.123233625072926	0.192300528626047	0.250378665598099	0	0.461855132413813	0.889631693230101	1.24457996705631
value...74	0.121640331787602	0.259955786397929	0.101948852157824	0.292123329735405	0	0.142912269897601	0.0705192348084107	0.277787558239996	0	0.497638529124012	0.86917701246643	1.26688736302477
value...75	0.0389340748133877	0.0823306598702463	0.0140257946855633	0.619249973840542	0	0.131205375622528	0.338655163428407	0.098099938370685	0	0.634907113035354	0.789992023641047	1.32250098063136
value...76	0.13577795152635	0.262061929689071	0.110038266208452	0.156014880677403	0	0	0.190602835267101	0.386165481802991	0	0.418415160661076	0.916072258683862	1.24066134517137
value...77	0.0785234625075623	0.294568641526733	0.0829809153579804	0.224655965138069	0	0.110661374974475	0.126188709323805	0.343881994811279	0	0.410554316259195	0.921277961413101	1.2614610636399
value...78	0.0859093720956142	0.283113753082494	0.133878423061221	0.191519386967932	0	0.0436273876040701	0.231724903893131	0.281618838617533	0	0.514322059128408	0.858310943197022	1.25139206532199
value...79	0.0446334687692433	0.294026664286339	0.0785399928954004	0.11696380086024	0.0519578082020538	0.0536156286080711	0.179869639142153	0.416399674229258	0	0.40762411630247	0.921883058506196	1.23600667699276
value...80	0.212134007854266	0.255961828479575	0.0911161060201498	0.426766714504897	0	0.00352857884283039	0.0814577042887313	0.200995475939083	0	0.544014412102924	0.842692384210469	1.27196041592953
value...81	0.124717955524675	0.166502732150939	0.0685489544596602	0.372647080701706	0	0.195751663917627	0.363200818770999	0	0	0.68264102914248	0.731337753992243	1.29136920552561
value...82	0.301033561944274	0.0943149345431161	0.0282777952356187	0.247285641422583	0	0.189548747833582	0.294643141212268	0.0617004770232465	0	0.578886577018886	0.820904982726759	1.21680429921469
value...83	0.207338813810074	0.0507970306533963	0.0064083753905013	0.746254544650169	0	0.0261372007418923	0.284161160157711	0.0128848402567576	0	0.640904587864371	0.802404574236509	1.3339819656605
value...84	0.256237521365408	0.109070971562924	0.0387068104411636	0.413643892695217	0	0.0874332740634614	0.289324179995019	0.0610375494672755	0	0.640458446983338	0.770289111307796	1.25545419959047
value...85	0.127486363273943	0.17561645903922	0.0525445613269707	0.540453442980038	0	0	0.319871493949125	0.114390792495684	0	0.599737994556986	0.809342083864812	1.33036311306498
value...86	0.101124938582305	0.256595586763424	0.106473057555667	0.148991600263042	0	0	0.234996172945267	0.394900824339116	0	0.391437765116016	0.933026760800555	1.24308218044882
value...87	0.14424446270979	0.124732541151888	0.10017666058777	0.322245802850007	0	0.118873242995078	0.461810939262828	0.0158102547348176	0	0.678664304326484	0.735671482017917	1.28789390429218
value...88	0.130660432730322	0.130453535962189	0.0338325343122598	0.526089454373342	0	0.0966159168686669	0.287198904886462	0.0994482451823336	0	0.613701286269167	0.797634896134267	1.30429902431557
value...89	0.0990135922611129	0.317456900914143	0.0980066239650415	0.143004326495432	0	0.0221774191734	0.168760434014461	0.388236605612615	0	0.432829228140682	0.907760583159316	1.23665590243621
value...90	0.119461772181079	0.28176328626386	0.124856548710588	0.504321591493842	0	0.0367177081080935	0.112799693068694	0.128909811606152	0	0.574188128276892	0.82402302265835	1.30883041143231
value...91	0.0608285959896431	0.282180883689631	0.0706667700903155	0.258951586818614	0	0.0656082455495112	0.131720477186738	0.403232238899452	0	0.424859221253661	0.91518528986254	1.2731887982239
value...92	0.20187403043471	0.189690922548069	0.0545685496931273	0.397354311494268	0	0.12430683104958	0.0668007272500772	0.233815952442196	0	0.518783268860787	0.858977883421636	1.26841132491203
value...93	0.0789278228582096	0.269338204076412	0.0789366495976028	0.255075648956248	0	0	0.171329578742881	0.404820739212066	0	0.414935369452689	0.922194869975911	1.25842864344342
value...94	0.0682283236834143	0.360101595342405	0.102138382988198	0.31506366972829	0	0	0.154272414105638	0.282708906078665	0	0.493897968036764	0.874405693856036	1.28251329192661
value...95	0.212460298653707	0.112429092295925	0.0432775669172091	0.319907170259332	0	0.165140130276148	0.333103671197026	0.0448118154075062	0	0.639846616917951	0.770137756885937	1.23112974500685
value...96	0.13456517757797	0.259824731414748	0.113455951917499	0.389217853911489	0	0.0837251342623284	0.175763787731437	0.142084414257178	0	0.569134421349325	0.823450599879971	1.29863705107265
value...97	0.318562809298731	0.140131662914527	0.0245516882537877	0.216353888200816	0	0.118008673151435	0.305052961599724	0.107509134189165	0	0.579244733177488	0.816977746271439	1.23017081760819
value...98	0.106653938897035	0.32366346441029	0.101794878301846	0.36674215031615	0	0.0212716133650659	0.0622154704155334	0.279732356112387	0	0.489417269204578	0.879179454509382	1.26207387181831
value...99	0.0816655828860116	0.279251826444404	0.0964622482236711	0.249377901803291	0	0	0.347150916149592	0.230940884202025	0	0.543452490001765	0.840738211657464	1.28484935970899
value...100	0.122130339574701	0.191853367671815	0.073965477958791	0.326457740196474	0	0.255009558133644	0.0671048291781523	0.228196386722427	0	0.526130881214806	0.851525235060049	1.264717699436
